-125 65.86768484401999 .005
-124 71.59630021291338 .005
-123 77.32312944737562 .005
-122.00000000000001 83.05291636210146 .005
-121 88.78585667943582 .005
-120 94.51493983622204 .005
-119 100.24060085014543 .005
-118 105.96897501962489 .005
-117 111.70188345165904 .005
-116 117.429028056869 .005
-115 123.15980104927674 .005
-114 128.88492010260342 .005
-113 134.61524043991207 .005
-111.99999999999999 140.34514192932883 .005
-111 146.07295168216828 .005
-110 151.80205493519864 .005
-109 157.53210424703747 .005
-108 163.26186691236 .005
-107 168.98845546475803 .005
-106 174.7186556915305 .005
-105 180.4481997882422 .005
-104 186.1751916810148 .005
-103 191.9039699422613 .005
-102 197.63461548336392 .005
-101 203.36597238613064 .005
-100 209.0905312583278 .005
-99 214.82033657320045 .005
-98 220.55036811115798 .005
-97 226.28091679801273 .005
-95.99999999999999 232.00749969070728 .005
-95 237.73579892379183 .005
-94 243.46409524369903 .005
-93 249.1959116336112 .005
-92 254.92262680770133 .005
-91 260.6522863051022 .005
-90 266.3836325521983 .005
-89 272.1123537370402 .005
-88 277.8387154566655 .005
-87 283.5712036395142 .005
-86 289.2990616450649 .005
-85 295.0262951017505 .005
-84 300.75812766335423 .005
-83 306.48699891790585 .005
-82 312.21299213638827 .005
-81 317.94373790853433 .005
-80 323.6701496999721 .005
-79 329.40345681583364 .005
-78 335.13094002023314 .005
-77 340.86187822042893 .005
-76 346.5881943091118 .005
-75 352.31711074572394 .005
-74 358.0443649585848 .005
-73 363.7761300601594 .005
-72 369.5030113835169 .005
-71 375.23534270825365 .005
-70 380.96157725949723 .005
-69 386.6916492353878 .005
-68 392.42054041096304 .005
-67 398.1512597904909 .005
-66 403.87879129438426 .005
-65 409.60776797213856 .005
-64 415.3361449124262 .005
-63 421.0655211054475 .005
-62 426.7950342672971 .005
-61 432.52293705439047 .005
-60 438.2499377053425 .005
-59 443.9805603614251 .005
-58.000000000000014 449.70847803144665 .005
-57 455.4395911641823 .005
-56 461.17070399718557 .005
-55 466.89557589417166 .005
-54 472.6259861320206 .005
-53 478.3564294874895 .005
-52 484.08233481985906 .005
-51 489.8123259931109 .005
-50 495.54304653622006 .005
-48.999999999999986 501.27008970722045 .005
-48 506.99802955140933 .005
-47 512.7286193368669 .005
-46 518.4599635605662 .005
-45 524.187044851859 .005
-44 529.9173532265896 .005
-43 535.6431731556231 .005
-42.000000000000014 541.3727745804619 .005
-41 547.104669043558 .005
-40 552.8331386373017 .005
-39 558.5594278192858 .005
-38 564.2930984013998 .005
-37 570.0197910381822 .005
-36 575.7473292875137 .005
-35 581.4758329170118 .005
-34 587.2084181560498 .005
-32.999999999999986 592.9369579071252 .005
-32 598.6640778662422 .005
-31 604.3954701674263 .005
-30 610.1207721056037 .005
-29 615.8538842929626 .005
-28 621.5802961397374 .005
-27.000000000000014 627.3081091435367 .005
-26.000000000000014 633.0399597804636 .005
-25 638.7659033213747 .005
-24 644.4942681549362 .005
-23 650.2244043227937 .005
-22 655.9548984361942 .005
-21 661.6843539151448 .005
-20 667.414276519362 .005
-19 673.1394953700661 .005
-18 678.8693051309175 .005
-16.999999999999986 684.5981238718906 .005
-16 690.32633036557 .005
-15 696.0573832741597 .005
-14 701.7886321438164 .005
-13 707.513896112197 .005
-12 713.2431643324966 .005
-11.000000000000014 718.9738322449923 .005
-10.000000000000014 724.7004502111432 .005
-9 730.4333020419567 .005
-8 736.1629060287104 .005
-7 741.8919578199148 .005
-6 747.6190005494328 .005
-5 753.3488665182196 .005
-4 759.0787638517388 .005
-3 764.80546104373 .005
-2 770.5340321651768 .005
-.9999999999999929 776.2658595198651 .005
7105427357601002e-30 781.9915848037541 .005
1 787.7190624584216 .005
2 793.4488013972651 .005
3 799.1806035950782 .005
3.999999999999993 804.9094562383506 .005
4.999999999999993 810.6378496406725 .005
5.999999999999993 816.3659613823232 .005
6.999999999999993 822.094995749197 .005
7.999999999999993 827.8239314456745 .005
8.999999999999986 833.553176739412 .005
10.000000000000014 839.2815707431871 .005
11.000000000000014 845.0105032479838 .005
12.000000000000007 850.7378933573468 .005
13.000000000000007 856.468732604825 .005
14.000000000000007 862.1968160091604 .005
15.000000000000007 867.9295106902135 .005
16.000000000000007 873.654025489327 .005
17 879.3845173020553 .005
18 885.1151520642201 .005
19 890.8432061035066 .005
19.999999999999993 896.5736500432691 .005
20.999999999999993 902.3029245206502 .005
21.999999999999993 908.0291047191105 .005
22.999999999999993 913.7611754592309 .005
23.999999999999993 919.4883377009851 .005
24.999999999999986 925.2186181209385 .005
26.000000000000014 930.9460653909389 .005
27.000000000000014 936.6765576293676 .005
28.000000000000007 942.4029477735835 .005
29.000000000000007 948.1324318604288 .005
30.000000000000007 953.8601258838823 .005
31.000000000000007 959.5931729741782 .005
32.00000000000001 965.320935262005 .005
33 971.0490863487375 .005
34 976.7796571034281 .005
35 982.5056375411721 .005
35.99999999999999 988.2372738590839 .005
36.99999999999999 993.9641636564572 .005
37.99999999999999 999.6959774439948 .005
38.99999999999999 1005.4217853565397 .005
39.99999999999999 1011.1521598161025 .005
40.999999999999986 1016.8834330100569 .005
42.000000000000014 1022.6099385091957 .005
43.000000000000014 1028.3397460392503 .005
44.00000000000001 1034.0680992568596 .005
45.00000000000001 1039.7974040913848 .005
46.00000000000001 1045.5260182101733 .005
47.00000000000001 1051.257600129789 .005
48.00000000000001 1056.9839857374718 .005
49 1062.713748376571 .005
50 1068.440262714729 .005
50.99999999999999 1074.1715363666442 .005
51.99999999999999 1079.8994946428047 .005
52.99999999999999 1085.628418046775 .005
53.99999999999999 1091.359525384602 .005
54.99999999999999 1097.0900722620593 .005
55.99999999999999 1102.8176755035088 .005
56.999999999999986 1108.5478982221048 .005
58.000000000000014 1114.2765968042986 .005
59.00000000000001 1120.0023682627698 .005
60.00000000000001 1125.7350012412846 .005
61.00000000000001 1131.462468928197 .005
62.00000000000001 1137.19277391037 .005
63.00000000000001 1142.9209453656947 .005
64 1148.6489591198235 .005
65 1154.3775056621685 .005
66 1160.1067378202288 .005
67 1165.8377745583489 .005
68 1171.5661203165148 .005
69 1177.295202065206 .005
70 1183.0216883492778 .005
70.99999999999999 1188.7523251205466 .005
71.99999999999999 1194.4790951154698 .005
72.99999999999999 1200.2097414880268 .005
74.00000000000001 1205.9409057742846 .005
75.00000000000001 1211.665332857293 .005
76.00000000000001 1217.398003457562 .005
77 1223.125558661677 .005
78 1228.8541115370072 .005
79 1234.5852889128776 .005
80 1240.3138323043136 .005
81 1246.040713728449 .005
82 1251.7725669170302 .005
83 1257.4986419097067 .005
84 1263.2284275114798 .005
85 1268.9560556263687 .005
86 1274.6879800973043 .005
86.99999999999999 1280.4154767490527 .005
87.99999999999999 1286.143169205263 .005
88.99999999999999 1291.875846686093 .005
90.00000000000001 1297.601418612784 .005
91.00000000000001 1303.3305659366642 .005
92.00000000000001 1309.0587107153524 .005
93 1314.7872491405542 .005
94 1320.5181459163334 .005
95 1326.2467065938429 .005
96 1331.974978241663 .005
97 1337.7049331183034 .005
98 1343.4322071958632 .005
99 1349.162729517591 .005
100 1354.8929409615228 .005
101 1360.6201048391079 .005
101.99999999999999 1366.3482900154459 .005
102.99999999999999 1372.0815949696148 .005
103.99999999999999 1377.8106610639986 .005
104.99999999999999 1383.5372367505192 .005
106.00000000000001 1389.2639866075663 .005
107.00000000000001 1394.9948105305218 .005
108.00000000000001 1400.722878238212 .005
109 1406.4516074525864 .005
110 1412.183608676468 .005
111 1417.90921225619 .005
112 1423.6406013353173 .005
113 1429.3720149935648 .005
114 1435.097960456248 .005
115 1440.8277897304527 .005
116 1446.5576193496481 .005
117 1452.2856001574971 .005
117.99999999999999 1458.0162904098518 .005
118.99999999999999 1463.7448839458775 .005
119.99999999999999 1469.4720007515668 .005
120.99999999999999 1475.2009180815526 .005
122.00000000000001 1480.9284089705025 .005
123.00000000000001 1486.6579549831556 .005
124.00000000000001 1492.387639522691 .005
125 1498.118391232901 .005
126 1503.8490803464936 .005
127 1509.5761705078849 .005
128 1515.305974790186 .005
129 1521.0353556089067 .005
